"custom_rate","code","duty_free_tl","name","category_id:id","id"
"3.673","480300","0.0","Toilet or facial tissue stock, towel or napkin stock and similar paper for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4803","hs_code_480300"
"3.673","480411","0.0","Unbleached kraftliner, uncoated, in rolls of a width > 36 cm","categ_4804","hs_code_480411"
"3.673","480419","0.0","Kraftliner, uncoated, in rolls of a width > 36 cm (excl. unbleached and goods of heading 4802 and 4803)","categ_4804","hs_code_480419"
"3.673","480421","0.0","Unbleached sack kraft paper, uncoated, in rolls of a width > 36 cm (excl. goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480421"
"3.673","480429","0.0","Sack kraft paper, uncoated, in rolls of a width > 36 cm (excl. unbleached, and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480429"
"3.673","480431","0.0","Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing <= 150 g/m² (excl. kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480431"
"3.673","480439","0.0","Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing <= 150 g/m² (excl. unbleached, kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480439"
"3.673","480441","0.0","Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 150 g to < 225 g/m² (excl. kraftliner, sack kraft paper, and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480441"
"3.673","480442","0.0","Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 150 g to < 225 g/m², bleached uniformly in the mass, containing > 95% chemically processed wood fibre by weight in relation to the total fibre content (excl. kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480442"
"3.673","480449","0.0","Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 150 g to < 225 g/m² (excl. unbleached, bleached uniformly in the mass and containing > 95% chemically processed wood fibre by weight in relation to the total fibre content, kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480449"
"3.673","480451","0.0","Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing >= 225 g/m² (excl. kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480451"
"3.673","480452","0.0","Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing >= 225 g/m², bleached uniformly in the mass, containing > 95% chemically processed wood fibre by weight in relation to the total fibre content (excl. kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480452"
"3.673","480459","0.0","Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing >= 225 g/m² (excl. unbleached or bleached uniformly in the mass and containing > 95% chemically prepared wood fibre by weight in relation to the total fibre content, and kraftliner, sack kraft paper and goods of heading 4802, 4803 or 4808)","categ_4804","hs_code_480459"
"3.673","480511","0.0","Semi-chemical fluting paper, uncoated, in rolls of a width > 36 cm","categ_4805","hs_code_480511"
"3.673","480512","0.0","Straw fluting paper, in rolls of a width > 36 cm, weighing >= 130 g/m²","categ_4805","hs_code_480512"
"3.673","480519","0.0","Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. semi-chemical fluting paper and straw fluting paper)","categ_4805","hs_code_480519"
"3.673","480524","0.0","Testliner 'recycled liner board', uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing <= 150 g/m²","categ_4805","hs_code_480524"
"3.673","480525","0.0","Testliner 'recycled liner board', uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 150 g/m²","categ_4805","hs_code_480525"
"3.673","480530","0.0","Sulphite wrapping paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4805","hs_code_480530"
"3.673","480540","0.0","Filter paper and paperboard, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4805","hs_code_480540"
"3.673","480550","0.0","Felt paper and paperboard, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4805","hs_code_480550"
"3.673","480591","0.0","Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing <= 150 g/m², n.e.s.","categ_4805","hs_code_480591"
"3.673","480592","0.0","Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing > 150 g to < 225 g/m², n.e.s.","categ_4805","hs_code_480592"
"3.673","480593","0.0","Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state, weighing >= 225 g/m², n.e.s.","categ_4805","hs_code_480593"
"3.673","480610","0.0","Vegetable parchment, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4806","hs_code_480610"
"3.673","480620","0.0","Greaseproof papers, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4806","hs_code_480620"
"3.673","480630","0.0","Tracing papers, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4806","hs_code_480630"
"3.673","480640","0.0","Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. vegetable parchment, greaseproof papers and tracing papers)","categ_4806","hs_code_480640"
"3.673","480700","0.0","Composite paper and paperboard 'made by sticking flat layers of paper or paperboard together with an adhesive', not surface-coated or impregnated, whether or not internally reinforced, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4807","hs_code_480700"
"3.673","480810","0.0","Corrugated paper and paperboard 'with or without glued flat surface sheets', whether or not perforated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4808","hs_code_480810"
"3.673","480840","0.0","Kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state","categ_4808","hs_code_480840"
"3.673","480890","0.0","Paper and paperboard, creped, crinkled, embossed or perforated, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. sack kraft and other kraft paper, and goods of heading 4803)","categ_4808","hs_code_480890"
"3.673","480920","0.0","Self-copy paper, whether or not printed, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. carbon and similar copying papers)","categ_4809","hs_code_480920"
"3.673","480990","0.0","Transfer papers, incl. coated or impregnated paper for duplicator stencils or offset plates, whether or not printed, in rolls of a width > 36 cm or in square or rectangular sheets with one side > 36 cm and the other side > 15 cm in the unfolded state (excl. self-copy paper)","categ_4809","hs_code_480990"
"3.673","481013","0.0","Paper and paperboard used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical or chemi-mechanical process or of which <= 10% by weight of the total fibre content consists of such fibres, coated on one or both sides with kaolin or other inorganic substances, in rolls of any size","categ_4810","hs_code_481013"
"3.673","481014","0.0","Paper and paperboard used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical or chemi-mechanical process or of which <= 10% by weight of the total fibre content consists of such fibres, coated on one or both sides with kaolin or other inorganic substances, in square or rectangular sheets with one side <= 435 mm and the other side <= 297 mm in the unfolded state","categ_4810","hs_code_481014"
"3.673","481019","0.0","Paper and paperboard used for writing, printing or other graphic purposes, not containing fibres obtained by a mechanical or chemi-mechanical process or of which <= 10% by weight of the total fibre content consists of such fibres, coated on one or both sides with kaolin or other inorganic substances, in square or rectangular sheets with one side > 435 mm or with one side <= 435 mm and the other side > 297 mm in the unfolded state","categ_4810","hs_code_481019"
"3.673","481022","0.0","Lightweight coated paper used for writing, printing or other graphic purposes, total weight <= 72 g/m², coating weight <= 15 g/m² per side, on a base of which >= 50% by weight of the total fibre content consists of fibres obtained by a mechanical process, coated on both sides with kaolin or other inorganic substances, in rolls or in square or rectangular sheets, of any size","categ_4810","hs_code_481022"
